Element, r.pixels[0].x, r.pixels[0].y, r.pixels[0].z, r.pixels[0].w, r.pixels[1].x, r.pixels[1].y, r.pixels[1].z, r.pixels[1].w, r.pixels[2].x, r.pixels[2].y, r.pixels[2].z, r.pixels[2].w, r.pixels[3].x, r.pixels[3].y, r.pixels[3].z, r.pixels[3].w, r.pixels[4].x, r.pixels[4].y, r.pixels[4].z, r.pixels[4].w, r.pixels[5].x, r.pixels[5].y, r.pixels[5].z, r.pixels[5].w, r.pixels[6].x, r.pixels[6].y, r.pixels[6].z, r.pixels[6].w, r.pixels[7].x, r.pixels[7].y, r.pixels[7].z, r.pixels[7].w, r.pixels[8].x, r.pixels[8].y, r.pixels[8].z, r.pixels[8].w, r.pixels[9].x, r.pixels[9].y, r.pixels[9].z, r.pixels[9].w, r.pixels[10].x, r.pixels[10].y, r.pixels[10].z, r.pixels[10].w, r.pixels[11].x, r.pixels[11].y, r.pixels[11].z, r.pixels[11].w, r.pixels[12].x, r.pixels[12].y, r.pixels[12].z, r.pixels[12].w, r.pixels[13].x, r.pixels[13].y, r.pixels[13].z, r.pixels[13].w, r.pixels[14].x, r.pixels[14].y, r.pixels[14].z, r.pixels[14].w, r.pixels[15].x, r.pixels[15].y, r.pixels[15].z, r.pixels[15].w, r.pixels[16].x, r.pixels[16].y, r.pixels[16].z, r.pixels[16].w, r.pixels[17].x, r.pixels[17].y, r.pixels[17].z, r.pixels[17].w, r.pixels[18].x, r.pixels[18].y, r.pixels[18].z, r.pixels[18].w, r.pixels[19].x, r.pixels[19].y, r.pixels[19].z, r.pixels[19].w, r.pixels[20].x, r.pixels[20].y, r.pixels[20].z, r.pixels[20].w, r.pixels[21].x, r.pixels[21].y, r.pixels[21].z, r.pixels[21].w, r.pixels[22].x, r.pixels[22].y, r.pixels[22].z, r.pixels[22].w, r.pixels[23].x, r.pixels[23].y, r.pixels[23].z, r.pixels[23].w, r.pixels[24].x, r.pixels[24].y, r.pixels[24].z, r.pixels[24].w, r.pixels[25].x, r.pixels[25].y, r.pixels[25].z, r.pixels[25].w, r.pixels[26].x, r.pixels[26].y, r.pixels[26].z, r.pixels[26].w, r.pixels[27].x, r.pixels[27].y, r.pixels[27].z, r.pixels[27].w, r.pixels[28].x, r.pixels[28].y, r.pixels[28].z, r.pixels[28].w, r.pixels[29].x, r.pixels[29].y, r.pixels[29].z, r.pixels[29].w, r.pixels[30].x, r.pixels[30].y, r.pixels[30].z, r.pixels[30].w, r.pixels[31].x, r.pixels[31].y, r.pixels[31].z, r.pixels[31].w
863,  0.9218,  0.9697,  0.95406,  0.00,  0.9218,  0.9697,  0.95406,  0.00,  0.9218,  0.9697,  0.95406,  0.00,  0.9218,  0.9697,  0.95406,  0.00,  0.9218,  0.9697,  0.95406,  0.00,  0.9218,  0.9697,  0.95406,  0.00,  0.9218,  0.9697,  0.95406,  0.00,  0.9218,  0.9697,  0.95406,  0.00,  0.9218,  0.9697,  0.95406,  0.00,  0.92278,  0.9697,  0.95406,  0.00,  0.92278,  0.9697,  0.95406,  0.00,  0.92278,  0.9697,  0.95406,  0.00,  0.92278,  0.9697,  0.95406,  0.00,  0.92375,  0.9697,  0.95406,  0.00,  0.92375,  0.9697,  0.95406,  0.00,  0.92473,  0.9697,  0.95406,  0.00,  0.92571,  0.9697,  0.95406,  0.00,  0.92669,  0.9697,  0.95406,  0.00,  0.92864,  0.9697,  0.95406,  0.00,  0.9306,  0.96872,  0.95406,  0.00,  0.93353,  0.96872,  0.95406,  0.00,  0.93646,  0.96872,  0.95406,  0.00,  0.93939,  0.96872,  0.95406,  0.00,  0.9433,  0.96872,  0.95406,  0.00,  0.94721,  0.96774,  0.95406,  0.00,  0.95015,  0.96774,  0.95406,  0.00,  0.95406,  0.96774,  0.95406,  0.00,  0.95797,  0.96774,  0.95406,  0.00,  0.95992,  0.96676,  0.95406,  0.00,  0.96285,  0.96676,  0.95406,  0.00,  0.96481,  0.96676,  0.95503,  0.00,  0.96676,  0.96676,  0.95503,  0.00
864,  0.66569,  0.85239,  0.96383,  0.00,  0.66667,  0.85239,  0.96383,  0.00,  0.66764,  0.85239,  0.96383,  0.00,  0.66862,  0.85239,  0.96383,  0.00,  0.6696,  0.85239,  0.96383,  0.00,  0.67155,  0.85239,  0.96383,  0.00,  0.67449,  0.85239,  0.96383,  0.00,  0.67742,  0.85239,  0.96383,  0.00,  0.68231,  0.85142,  0.96383,  0.00,  0.68817,  0.85142,  0.96383,  0.00,  0.69599,  0.85142,  0.96383,  0.00,  0.70577,  0.85044,  0.96383,  0.00,  0.71945,  0.85044,  0.96383,  0.00,  0.73509,  0.84946,  0.96383,  0.00,  0.75464,  0.84848,  0.96383,  0.00,  0.77713,  0.84751,  0.96383,  0.00,  0.80352,  0.84653,  0.96383,  0.00,  0.83089,  0.84555,  0.96383,  0.00,  0.85924,  0.84457,  0.96383,  0.00,  0.88759,  0.8436,  0.96383,  0.00,  0.91398,  0.84262,  0.96383,  0.00,  0.93646,  0.84164,  0.96383,  0.00,  0.95601,  0.84164,  0.96383,  0.00,  0.97263,  0.84066,  0.96285,  0.00,  0.98436,  0.84164,  0.96285,  0.00,  0.99413,  0.84262,  0.96285,  0.00,  1.00,  0.84457,  0.96285,  0.00,  1.00,  0.84751,  0.96285,  0.00,  1.00,  0.85239,  0.96285,  0.00,  1.00,  0.86022,  0.96188,  0.00,  1.00,  0.87097,  0.96188,  0.00,  1.00,  0.8827,  0.9609,  0.00
865,  0.66569,  0.85239,  0.96383,  0.00,  0.66667,  0.85239,  0.96383,  0.00,  0.66764,  0.85239,  0.96383,  0.00,  0.66862,  0.85239,  0.96383,  0.00,  0.6696,  0.85239,  0.96383,  0.00,  0.67155,  0.85239,  0.96383,  0.00,  0.67449,  0.85239,  0.96383,  0.00,  0.67742,  0.85239,  0.96383,  0.00,  0.68231,  0.85142,  0.96383,  0.00,  0.68817,  0.85142,  0.96383,  0.00,  0.69599,  0.85142,  0.96383,  0.00,  0.70577,  0.85044,  0.96383,  0.00,  0.71848,  0.85044,  0.96383,  0.00,  0.73509,  0.84946,  0.96383,  0.00,  0.75464,  0.84848,  0.96383,  0.00,  0.77713,  0.84751,  0.96383,  0.00,  0.80352,  0.84653,  0.96383,  0.00,  0.83089,  0.84555,  0.96383,  0.00,  0.85924,  0.84457,  0.96383,  0.00,  0.88759,  0.8436,  0.96383,  0.00,  0.91398,  0.84262,  0.96383,  0.00,  0.93646,  0.84164,  0.96383,  0.00,  0.95601,  0.84164,  0.96383,  0.00,  0.97263,  0.84066,  0.96285,  0.00,  0.98436,  0.84164,  0.96285,  0.00,  0.99413,  0.84262,  0.96285,  0.00,  1.00,  0.84457,  0.96285,  0.00,  1.00,  0.84751,  0.96285,  0.00,  1.00,  0.85239,  0.96285,  0.00,  1.00,  0.86022,  0.96188,  0.00,  1.00,  0.87097,  0.96188,  0.00,  1.00,  0.8827,  0.9609,  0.00
866,  0.66569,  0.85239,  0.96383,  0.00,  0.66667,  0.85239,  0.96383,  0.00,  0.66667,  0.85239,  0.96383,  0.00,  0.66764,  0.85239,  0.96383,  0.00,  0.6696,  0.85239,  0.96383,  0.00,  0.67155,  0.85239,  0.96383,  0.00,  0.67351,  0.85239,  0.96383,  0.00,  0.67742,  0.85239,  0.96383,  0.00,  0.68231,  0.85142,  0.96383,  0.00,  0.68817,  0.85142,  0.96383,  0.00,  0.69599,  0.85142,  0.96383,  0.00,  0.70577,  0.85044,  0.96383,  0.00,  0.71848,  0.85044,  0.96383,  0.00,  0.73509,  0.84946,  0.96383,  0.00,  0.75464,  0.84848,  0.96383,  0.00,  0.77713,  0.84751,  0.96383,  0.00,  0.80352,  0.84653,  0.96383,  0.00,  0.83089,  0.84555,  0.96383,  0.00,  0.85924,  0.84457,  0.96383,  0.00,  0.88759,  0.8436,  0.96383,  0.00,  0.91398,  0.84262,  0.96383,  0.00,  0.93646,  0.84164,  0.96383,  0.00,  0.95601,  0.84164,  0.96383,  0.00,  0.97263,  0.84066,  0.96285,  0.00,  0.98436,  0.84164,  0.96285,  0.00,  0.99413,  0.84262,  0.96285,  0.00,  1.00,  0.84457,  0.96285,  0.00,  1.00,  0.84751,  0.96285,  0.00,  1.00,  0.85239,  0.96285,  0.00,  1.00,  0.86022,  0.96188,  0.00,  1.00,  0.87097,  0.96188,  0.00,  1.00,  0.8827,  0.9609,  0.00
867,  0.66569,  0.85239,  0.96383,  0.00,  0.66569,  0.85239,  0.96383,  0.00,  0.66667,  0.85239,  0.96383,  0.00,  0.66764,  0.85239,  0.96383,  0.00,  0.6696,  0.85239,  0.96383,  0.00,  0.67155,  0.85239,  0.96383,  0.00,  0.67351,  0.85239,  0.96383,  0.00,  0.67742,  0.85239,  0.96383,  0.00,  0.68133,  0.85142,  0.96383,  0.00,  0.68719,  0.85142,  0.96383,  0.00,  0.69599,  0.85142,  0.96383,  0.00,  0.70577,  0.85044,  0.96383,  0.00,  0.71848,  0.85044,  0.96383,  0.00,  0.73509,  0.84946,  0.96383,  0.00,  0.75464,  0.84848,  0.96383,  0.00,  0.77713,  0.84751,  0.96383,  0.00,  0.80254,  0.84653,  0.96383,  0.00,  0.83089,  0.84555,  0.96383,  0.00,  0.85924,  0.84457,  0.96383,  0.00,  0.88759,  0.8436,  0.96383,  0.00,  0.91398,  0.84262,  0.96383,  0.00,  0.93646,  0.84164,  0.96383,  0.00,  0.95601,  0.84164,  0.96383,  0.00,  0.97263,  0.84066,  0.96285,  0.00,  0.98436,  0.84164,  0.96285,  0.00,  0.99413,  0.84262,  0.96285,  0.00,  1.00,  0.84457,  0.96285,  0.00,  1.00,  0.84751,  0.96285,  0.00,  1.00,  0.85239,  0.96285,  0.00,  1.00,  0.86022,  0.96188,  0.00,  1.00,  0.87097,  0.96188,  0.00,  1.00,  0.8827,  0.9609,  0.00
868,  0.66569,  0.85239,  0.96383,  0.00,  0.66569,  0.85239,  0.96383,  0.00,  0.66667,  0.85239,  0.96383,  0.00,  0.66764,  0.85239,  0.96383,  0.00,  0.66862,  0.85239,  0.96383,  0.00,  0.67058,  0.85239,  0.96383,  0.00,  0.67351,  0.85239,  0.96383,  0.00,  0.67644,  0.85239,  0.96383,  0.00,  0.68133,  0.85142,  0.96383,  0.00,  0.68719,  0.85142,  0.96383,  0.00,  0.69501,  0.85142,  0.96383,  0.00,  0.70577,  0.85044,  0.96383,  0.00,  0.71848,  0.85044,  0.96383,  0.00,  0.73509,  0.84946,  0.96383,  0.00,  0.75464,  0.84848,  0.96383,  0.00,  0.77713,  0.84751,  0.96383,  0.00,  0.80254,  0.84653,  0.96383,  0.00,  0.83089,  0.84555,  0.96383,  0.00,  0.85924,  0.84457,  0.96383,  0.00,  0.88759,  0.8436,  0.96383,  0.00,  0.91398,  0.84262,  0.96383,  0.00,  0.93646,  0.84164,  0.96383,  0.00,  0.95601,  0.84164,  0.96383,  0.00,  0.97263,  0.84066,  0.96285,  0.00,  0.98436,  0.84164,  0.96285,  0.00,  0.99413,  0.84262,  0.96285,  0.00,  1.00,  0.84457,  0.96285,  0.00,  1.00,  0.84751,  0.96285,  0.00,  1.00,  0.85239,  0.96285,  0.00,  1.00,  0.86022,  0.96188,  0.00,  1.00,  0.87097,  0.96188,  0.00,  1.00,  0.8827,  0.9609,  0.00
869,  0.66471,  0.85239,  0.96383,  0.00,  0.66569,  0.85239,  0.96383,  0.00,  0.66667,  0.85239,  0.96383,  0.00,  0.66764,  0.85239,  0.96383,  0.00,  0.66862,  0.85239,  0.96383,  0.00,  0.67058,  0.85239,  0.96383,  0.00,  0.67351,  0.85239,  0.96383,  0.00,  0.67644,  0.85239,  0.96383,  0.00,  0.68133,  0.85239,  0.96383,  0.00,  0.68719,  0.85142,  0.96383,  0.00,  0.69501,  0.85142,  0.96383,  0.00,  0.70479,  0.85142,  0.96383,  0.00,  0.71848,  0.85044,  0.96383,  0.00,  0.73412,  0.84946,  0.96383,  0.00,  0.75367,  0.84946,  0.96383,  0.00,  0.77713,  0.84848,  0.96383,  0.00,  0.80254,  0.84653,  0.96383,  0.00,  0.83089,  0.84555,  0.96383,  0.00,  0.85924,  0.84457,  0.96383,  0.00,  0.88759,  0.8436,  0.96383,  0.00,  0.91398,  0.84262,  0.96383,  0.00,  0.93646,  0.84164,  0.96383,  0.00,  0.95601,  0.84164,  0.96383,  0.00,  0.97263,  0.84066,  0.96285,  0.00,  0.98436,  0.84164,  0.96285,  0.00,  0.99413,  0.84262,  0.96285,  0.00,  1.00,  0.84457,  0.96285,  0.00,  1.00,  0.84751,  0.96285,  0.00,  1.00,  0.85239,  0.96285,  0.00,  1.00,  0.86022,  0.96188,  0.00,  1.00,  0.87097,  0.96188,  0.00,  1.00,  0.8827,  0.9609,  0.00
870,  0.66471,  0.85239,  0.96383,  0.00,  0.66471,  0.85239,  0.96383,  0.00,  0.66569,  0.85239,  0.96383,  0.00,  0.66667,  0.85239,  0.96383,  0.00,  0.66764,  0.85239,  0.96383,  0.00,  0.6696,  0.85239,  0.96383,  0.00,  0.67253,  0.85239,  0.96383,  0.00,  0.67644,  0.85239,  0.96383,  0.00,  0.68035,  0.85239,  0.96383,  0.00,  0.68622,  0.85142,  0.96383,  0.00,  0.69501,  0.85142,  0.96383,  0.00,  0.70479,  0.85142,  0.96383,  0.00,  0.7175,  0.85044,  0.96383,  0.00,  0.73412,  0.84946,  0.96383,  0.00,  0.75367,  0.84946,  0.96383,  0.00,  0.77713,  0.84848,  0.96383,  0.00,  0.80254,  0.84653,  0.96383,  0.00,  0.83089,  0.84555,  0.96383,  0.00,  0.85924,  0.84457,  0.96383,  0.00,  0.88759,  0.8436,  0.96383,  0.00,  0.91398,  0.84262,  0.96383,  0.00,  0.93646,  0.84164,  0.96383,  0.00,  0.95601,  0.84164,  0.96383,  0.00,  0.97263,  0.84066,  0.96285,  0.00,  0.98436,  0.84164,  0.96285,  0.00,  0.99413,  0.84262,  0.96285,  0.00,  1.00,  0.84457,  0.96285,  0.00,  1.00,  0.84751,  0.96285,  0.00,  1.00,  0.85239,  0.96285,  0.00,  1.00,  0.86022,  0.96188,  0.00,  1.00,  0.87097,  0.96188,  0.00,  1.00,  0.8827,  0.9609,  0.00
871,  0.66373,  0.85239,  0.96383,  0.00,  0.66373,  0.85239,  0.96383,  0.00,  0.66471,  0.85239,  0.96383,  0.00,  0.66569,  0.85239,  0.96383,  0.00,  0.66764,  0.85239,  0.96383,  0.00,  0.6696,  0.85239,  0.96383,  0.00,  0.67155,  0.85239,  0.96383,  0.00,  0.67546,  0.85239,  0.96383,  0.00,  0.68035,  0.85239,  0.96383,  0.00,  0.68622,  0.85142,  0.96383,  0.00,  0.69404,  0.85142,  0.96383,  0.00,  0.70479,  0.85142,  0.96383,  0.00,  0.7175,  0.85044,  0.96383,  0.00,  0.73412,  0.84946,  0.96383,  0.00,  0.75367,  0.84946,  0.96383,  0.00,  0.77713,  0.84848,  0.96383,  0.00,  0.80254,  0.84653,  0.96383,  0.00,  0.83089,  0.84555,  0.96383,  0.00,  0.85924,  0.84457,  0.96383,  0.00,  0.88759,  0.8436,  0.96383,  0.00,  0.91398,  0.84262,  0.96383,  0.00,  0.93646,  0.84164,  0.96383,  0.00,  0.95601,  0.84164,  0.96383,  0.00,  0.97263,  0.84066,  0.96285,  0.00,  0.98436,  0.84164,  0.96285,  0.00,  0.99413,  0.84262,  0.96285,  0.00,  1.00,  0.84457,  0.96285,  0.00,  1.00,  0.84751,  0.96285,  0.00,  1.00,  0.85239,  0.96285,  0.00,  1.00,  0.86022,  0.96188,  0.00,  1.00,  0.87097,  0.96188,  0.00,  1.00,  0.8827,  0.9609,  0.00
872,  0.66276,  0.85337,  0.96383,  0.00,  0.66276,  0.85239,  0.96383,  0.00,  0.66373,  0.85239,  0.96383,  0.00,  0.66471,  0.85239,  0.96383,  0.00,  0.66667,  0.85239,  0.96383,  0.00,  0.66862,  0.85239,  0.96383,  0.00,  0.67058,  0.85239,  0.96383,  0.00,  0.67449,  0.85239,  0.96383,  0.00,  0.67937,  0.85239,  0.96383,  0.00,  0.68524,  0.85239,  0.96383,  0.00,  0.69306,  0.85142,  0.96383,  0.00,  0.70381,  0.85142,  0.96383,  0.00,  0.71652,  0.85044,  0.96383,  0.00,  0.73314,  0.85044,  0.96383,  0.00,  0.75367,  0.84946,  0.96383,  0.00,  0.77615,  0.84848,  0.96383,  0.00,  0.80254,  0.84751,  0.96383,  0.00,  0.83089,  0.84555,  0.96383,  0.00,  0.85924,  0.84457,  0.96383,  0.00,  0.88759,  0.8436,  0.96383,  0.00,  0.91398,  0.84262,  0.96383,  0.00,  0.93646,  0.84164,  0.96383,  0.00,  0.95601,  0.84164,  0.96383,  0.00,  0.97263,  0.84066,  0.96285,  0.00,  0.98436,  0.84164,  0.96285,  0.00,  0.99413,  0.84262,  0.96285,  0.00,  1.00,  0.84457,  0.96285,  0.00,  1.00,  0.84751,  0.96285,  0.00,  1.00,  0.85239,  0.96285,  0.00,  1.00,  0.86022,  0.96188,  0.00,  1.00,  0.87097,  0.96188,  0.00,  1.00,  0.8827,  0.9609,  0.00
873,  0.6608,  0.85337,  0.96383,  0.00,  0.66178,  0.85337,  0.96383,  0.00,  0.66276,  0.85337,  0.96383,  0.00,  0.66373,  0.85337,  0.96383,  0.00,  0.66471,  0.85337,  0.96383,  0.00,  0.66667,  0.85239,  0.96383,  0.00,  0.6696,  0.85239,  0.96383,  0.00,  0.67351,  0.85239,  0.96383,  0.00,  0.67742,  0.85239,  0.96383,  0.00,  0.68426,  0.85239,  0.96383,  0.00,  0.69208,  0.85142,  0.96383,  0.00,  0.70283,  0.85142,  0.96383,  0.00,  0.71652,  0.85044,  0.96383,  0.00,  0.73314,  0.85044,  0.96383,  0.00,  0.75269,  0.84946,  0.96383,  0.00,  0.77615,  0.84848,  0.96383,  0.00,  0.80254,  0.84751,  0.96383,  0.00,  0.82991,  0.84555,  0.96383,  0.00,  0.85924,  0.84457,  0.96383,  0.00,  0.88759,  0.8436,  0.96383,  0.00,  0.91398,  0.84262,  0.96383,  0.00,  0.93646,  0.84164,  0.96383,  0.00,  0.95601,  0.84164,  0.96383,  0.00,  0.97263,  0.84066,  0.96285,  0.00,  0.98436,  0.84164,  0.96285,  0.00,  0.99413,  0.84262,  0.96285,  0.00,  1.00,  0.84457,  0.96285,  0.00,  1.00,  0.84751,  0.96285,  0.00,  1.00,  0.85239,  0.96285,  0.00,  1.00,  0.86022,  0.96188,  0.00,  1.00,  0.87097,  0.96188,  0.00,  1.00,  0.8827,  0.9609,  0.00
874,  0.65982,  0.85337,  0.96383,  0.00,  0.65982,  0.85337,  0.96383,  0.00,  0.6608,  0.85337,  0.96383,  0.00,  0.66178,  0.85337,  0.96383,  0.00,  0.66373,  0.85337,  0.96383,  0.00,  0.66569,  0.85337,  0.96383,  0.00,  0.66764,  0.85337,  0.96383,  0.00,  0.67155,  0.85239,  0.96383,  0.00,  0.67644,  0.85239,  0.96383,  0.00,  0.68231,  0.85239,  0.96383,  0.00,  0.6911,  0.85239,  0.96383,  0.00,  0.70186,  0.85142,  0.96383,  0.00,  0.71554,  0.85142,  0.96383,  0.00,  0.73216,  0.85044,  0.96383,  0.00,  0.75171,  0.84946,  0.96383,  0.00,  0.77517,  0.84848,  0.96383,  0.00,  0.80156,  0.84751,  0.96383,  0.00,  0.82991,  0.84653,  0.96383,  0.00,  0.85924,  0.84457,  0.96383,  0.00,  0.88759,  0.8436,  0.96383,  0.00,  0.91398,  0.84262,  0.96383,  0.00,  0.93646,  0.84164,  0.96383,  0.00,  0.95601,  0.84164,  0.96383,  0.00,  0.97263,  0.84066,  0.96285,  0.00,  0.98436,  0.84164,  0.96285,  0.00,  0.99413,  0.84262,  0.96285,  0.00,  1.00,  0.84457,  0.96285,  0.00,  1.00,  0.84751,  0.96285,  0.00,  1.00,  0.85239,  0.96285,  0.00,  1.00,  0.86022,  0.96188,  0.00,  1.00,  0.87097,  0.96188,  0.00,  1.00,  0.8827,  0.9609,  0.00
875,  0.65689,  0.85337,  0.96383,  0.00,  0.65787,  0.85337,  0.96383,  0.00,  0.65885,  0.85337,  0.96383,  0.00,  0.65982,  0.85337,  0.96383,  0.00,  0.6608,  0.85337,  0.96383,  0.00,  0.66276,  0.85337,  0.96383,  0.00,  0.66569,  0.85337,  0.96383,  0.00,  0.6696,  0.85337,  0.96383,  0.00,  0.67449,  0.85337,  0.96383,  0.00,  0.68035,  0.85239,  0.96383,  0.00,  0.68915,  0.85239,  0.96383,  0.00,  0.6999,  0.85239,  0.96383,  0.00,  0.71359,  0.85142,  0.96383,  0.00,  0.73021,  0.85044,  0.96383,  0.00,  0.75073,  0.84946,  0.96383,  0.00,  0.77517,  0.84848,  0.96383,  0.00,  0.80156,  0.84751,  0.96383,  0.00,  0.82991,  0.84653,  0.96383,  0.00,  0.85924,  0.84457,  0.96383,  0.00,  0.88759,  0.8436,  0.96383,  0.00,  0.91398,  0.84262,  0.96383,  0.00,  0.93646,  0.84164,  0.96383,  0.00,  0.95601,  0.84164,  0.96383,  0.00,  0.97263,  0.84066,  0.96285,  0.00,  0.98436,  0.84164,  0.96285,  0.00,  0.99413,  0.84262,  0.96285,  0.00,  1.00,  0.84457,  0.96285,  0.00,  1.00,  0.84751,  0.96285,  0.00,  1.00,  0.85239,  0.96285,  0.00,  1.00,  0.86022,  0.96188,  0.00,  1.00,  0.87097,  0.96188,  0.00,  1.00,  0.8827,  0.9609,  0.00
876,  0.65396,  0.85435,  0.96383,  0.00,  0.65494,  0.85435,  0.96383,  0.00,  0.65494,  0.85435,  0.96383,  0.00,  0.65689,  0.85435,  0.96383,  0.00,  0.65787,  0.85435,  0.96383,  0.00,  0.65982,  0.85435,  0.96383,  0.00,  0.66276,  0.85337,  0.96383,  0.00,  0.66667,  0.85337,  0.96383,  0.00,  0.67155,  0.85337,  0.96383,  0.00,  0.6784,  0.85337,  0.96383,  0.00,  0.68719,  0.85239,  0.96383,  0.00,  0.69795,  0.85239,  0.96383,  0.00,  0.71163,  0.85142,  0.96383,  0.00,  0.72923,  0.85142,  0.96383,  0.00,  0.74976,  0.85044,  0.96383,  0.00,  0.77419,  0.84946,  0.96383,  0.00,  0.80059,  0.84751,  0.96383,  0.00,  0.82991,  0.84653,  0.96383,  0.00,  0.85924,  0.84555,  0.96383,  0.00,  0.88759,  0.8436,  0.96383,  0.00,  0.91398,  0.84262,  0.96383,  0.00,  0.93646,  0.84164,  0.96383,  0.00,  0.95601,  0.84164,  0.96383,  0.00,  0.97263,  0.84066,  0.96285,  0.00,  0.98436,  0.84164,  0.96285,  0.00,  0.99413,  0.84262,  0.96285,  0.00,  1.00,  0.84457,  0.96285,  0.00,  1.00,  0.84751,  0.96285,  0.00,  1.00,  0.85239,  0.96285,  0.00,  1.00,  0.86022,  0.96188,  0.00,  1.00,  0.87097,  0.96188,  0.00,  1.00,  0.8827,  0.9609,  0.00
877,  0.65005,  0.85435,  0.96383,  0.00,  0.65103,  0.85435,  0.96383,  0.00,  0.65103,  0.85435,  0.96383,  0.00,  0.65298,  0.85435,  0.96383,  0.00,  0.65396,  0.85435,  0.96383,  0.00,  0.65591,  0.85435,  0.96383,  0.00,  0.65885,  0.85435,  0.96383,  0.00,  0.66276,  0.85435,  0.96383,  0.00,  0.66862,  0.85435,  0.96383,  0.00,  0.67546,  0.85337,  0.96383,  0.00,  0.68426,  0.85337,  0.96383,  0.00,  0.69501,  0.85239,  0.96383,  0.00,  0.70968,  0.85239,  0.96383,  0.00,  0.72727,  0.85142,  0.96383,  0.00,  0.74878,  0.85044,  0.96383,  0.00,  0.77322,  0.84946,  0.96383,  0.00,  0.80059,  0.84848,  0.96383,  0.00,  0.82893,  0.84653,  0.96383,  0.00,  0.85924,  0.84555,  0.96383,  0.00,  0.88759,  0.8436,  0.96383,  0.00,  0.91398,  0.84262,  0.96383,  0.00,  0.93744,  0.84164,  0.96383,  0.00,  0.95601,  0.84164,  0.96383,  0.00,  0.97263,  0.84066,  0.96285,  0.00,  0.98436,  0.84164,  0.96285,  0.00,  0.99413,  0.84262,  0.96285,  0.00,  1.00,  0.84457,  0.96285,  0.00,  1.00,  0.84751,  0.96285,  0.00,  1.00,  0.85239,  0.96285,  0.00,  1.00,  0.86022,  0.96188,  0.00,  1.00,  0.87097,  0.96188,  0.00,  1.00,  0.8827,  0.9609,  0.00
878,  0.64516,  0.85533,  0.96383,  0.00,  0.64614,  0.85533,  0.96383,  0.00,  0.64712,  0.85533,  0.96383,  0.00,  0.64809,  0.85533,  0.96383,  0.00,  0.64907,  0.85533,  0.96383,  0.00,  0.652,  0.85533,  0.96383,  0.00,  0.65494,  0.85533,  0.96383,  0.00,  0.65885,  0.85435,  0.96383,  0.00,  0.66373,  0.85435,  0.96383,  0.00,  0.67155,  0.85435,  0.96383,  0.00,  0.68035,  0.85435,  0.96383,  0.00,  0.69208,  0.85337,  0.96383,  0.00,  0.70674,  0.85239,  0.96383,  0.00,  0.72532,  0.85239,  0.96383,  0.00,  0.74682,  0.85044,  0.96383,  0.00,  0.77224,  0.84946,  0.96383,  0.00,  0.79961,  0.84848,  0.96383,  0.00,  0.82893,  0.84653,  0.96383,  0.00,  0.85924,  0.84555,  0.96383,  0.00,  0.88759,  0.84457,  0.96383,  0.00,  0.91398,  0.84262,  0.96383,  0.00,  0.93744,  0.84164,  0.96383,  0.00,  0.95601,  0.84164,  0.96383,  0.00,  0.97263,  0.84164,  0.96285,  0.00,  0.98436,  0.84164,  0.96285,  0.00,  0.99413,  0.84262,  0.96285,  0.00,  1.00,  0.84457,  0.96285,  0.00,  1.00,  0.84751,  0.96285,  0.00,  1.00,  0.85239,  0.96285,  0.00,  1.00,  0.86022,  0.96188,  0.00,  1.00,  0.87097,  0.96188,  0.00,  1.00,  0.8827,  0.9609,  0.00
879,  0.63636,  0.86315,  0.96383,  0.00,  0.63734,  0.86315,  0.96383,  0.00,  0.63832,  0.86217,  0.96383,  0.00,  0.6393,  0.86217,  0.96383,  0.00,  0.64125,  0.86217,  0.96383,  0.00,  0.64321,  0.86217,  0.96383,  0.00,  0.64614,  0.86217,  0.96383,  0.00,  0.65103,  0.86217,  0.96383,  0.00,  0.65591,  0.86217,  0.96383,  0.00,  0.66373,  0.86119,  0.96383,  0.00,  0.67351,  0.86119,  0.96383,  0.00,  0.68524,  0.86022,  0.96383,  0.00,  0.70088,  0.85924,  0.96383,  0.00,  0.72043,  0.85826,  0.96383,  0.00,  0.74291,  0.85631,  0.96383,  0.00,  0.76833,  0.85435,  0.96383,  0.00,  0.79765,  0.85239,  0.96383,  0.00,  0.82796,  0.84946,  0.96383,  0.00,  0.85826,  0.84653,  0.96383,  0.00,  0.88759,  0.84457,  0.96383,  0.00,  0.91398,  0.84262,  0.96383,  0.00,  0.93744,  0.84164,  0.96383,  0.00,  0.95699,  0.84164,  0.96383,  0.00,  0.97263,  0.84164,  0.96285,  0.00,  0.98436,  0.84164,  0.96285,  0.00,  0.99413,  0.84262,  0.96285,  0.00,  1.00,  0.84457,  0.96285,  0.00,  1.00,  0.84751,  0.96285,  0.00,  1.00,  0.85239,  0.96285,  0.00,  1.00,  0.86022,  0.96188,  0.00,  1.00,  0.87097,  0.96188,  0.00,  1.00,  0.8827,  0.9609,  0.00
